106,7431,1,2,1362459600
107,1355,1,2,1376884800
108,71,1,2,1355029200
109,3070,1,2,1353992400
110,2113,1,2,1352696400
111,3001,1,2,1352610000
112,396,1,2,1352437200
113,2260,1,2,1350446400
114,142,1,2,1365566400
115,2238,1,2,1344139200
116,123,1,2,1343880000
117,2942,1,2,1347940800
118,1509,1,2,1339992000
119,7410,1,2,1337659200
120,1760,1,2,1335412800
121,2876,1,2,1333080000
122,259,1,2,1397448000
123,1493,1,2,1332820800
124,2845,1,2,1329368400
125,370,1,2,1329109200
126,2844,1,2,1328936400
127,2167,1,2,1327381200
128,156,1,2,1325739600
129,2808,1,2,1323925200
130,255,1,2,1323147600
131,736,1,2,1324357200
132,7603,1,2,1320901200
133,346,1,2,1333857600
134,9,1,2,1329454800
135,75,1,2,1320642000
136,175,1,2,1318910400
137,2754,1,2,1317268800
138,22,1,2,1320728400
139,155,1,2,1311307200
140,1261,1,2,1309320000
141,2552,1,2,1307851200
142,2586,1,2,1307592000
143,710,1,2,1314504000
144,578,1,2,1307332800
145,472,1,2,1306814400
146,2472,1,2,1304395200
147,1606,1,2,1302062400
148,4,1,2,1299646800
149,563,1,2,1312862400
150,744,1,1,1294549200
151,3422,1,1,1420347600
152,250,1,1,1418360400
153,249,1,1,1418101200
154,2427,1,1,1417064400
155,3414,1,1,1416978000
156,1590,1,1,1414728000
157,2305,1,1,1411876800
158,1900,1,1,1411358400
159,3392,1,1,1406520000
160,1065,1,1,1405656000
161,1147,1,1,1402372800
162,1072,1,1,1402200000
163,3375,1,1,1399176000
164,1024,1,1,1396843200
165,709,1,1,1396497600
166,1382,1,1,1392008400
167,3332,1,1,1386219600
168,1885,1,1,1385787600
169,3330,1,1,1385701200
170,1197,1,1,1385182800
171,3316,1,1,1385182800
172,1886,1,1,1384923600
173,154,1,1,1384837200
174,1522,1,1,1379908800
175,2391,1,1,1379131200
176,3298,1,1,1378180800
177,432,1,1,1377921600
178,3292,1,1,1377576000
179,3290,1,1,1377576000
180,7597,1,1,1376020800
181,3274,1,1,1375502400
182,1875,1,1,1375416000
183,291,1,1,1374897600
184,158,1,1,1374811200
185,1579,1,1,1374552000
186,1846,1,1,1372392000
187,1066,1,1,1372392000
188,290,1,1,1369368000
189,3233,1,1,1368936000
190,891,1,1,1368676800
191,247,1,1,1373256000
192,1856,1,1,1367467200
193,3211,1,1,1367553600
194,115,1,1,1367380800
195,1365,1,1,1366948800
196,483,1,1,1366862400
197,3210,1,1,1366430400
198,3189,1,1,1366171200
199,3193,1,1,1366084800
200,2352,1,1,1365912000
201,1847,1,1,1365825600
202,3173,1,1,1365307200
203,1051,1,1,1365048000
204,1843,1,1,1364788800
205,2342,1,1,1364616000
206,7341,1,1,1364529600
207,3139,1,1,1364529600
208,1186,1,1,1364443200
209,3167,1,1,1364443200
210,3149,1,1,1364270400
211,1842,1,1,1364184000
212,3156,1,1,1363579200
213,3141,1,1,1363320000
214,817,1,1,1363233600
215,1840,1,1,1362974400
216,1839,1,1,1362974400
217,2324,1,1,1362718800
218,3143,1,1,1362718800
219,3142,1,1,1362459600
220,174,1,1,1361336400
221,2315,1,1,1360645200
222,1356,1,1,1360213200
223,1835,1,1,1359867600
224,296,1,1,1359781200
225,3118,1,1,1365998400
226,1542,1,1,1359435600
227,3111,1,1,1358398800
228,753,1,1,1358139600
229,3088,1,1,1355893200
230,395,1,1,1355806800
231,3068,1,1,1354856400
232,3042,1,1,1354770000
233,1442,1,1,1354683600
234,1339,1,1,1355720400
235,596,1,1,1354424400
236,2281,1,1,1353992400
237,222,1,1,1353646800
238,194,1,1,1353646800
239,3064,1,1,1353646800
240,1812,1,1,1353560400
241,1796,1,1,1353387600
242,701,1,1,1353214800
243,124,1,1,1352955600
244,3057,1,1,1352782800
245,7427,1,1,1352869200
246,2276,1,1,1352437200
247,2271,1,1,1351656000
248,1525,1,1,1350619200
249,2235,1,1,1350446400
250,3027,1,1,1350360000
251,2090,1,1,1350273600
252,1342,1,1,1350014400
253,331,1,1,1350014400
254,3023,1,1,1349841600
255,2261,1,1,1349841600
256,68,1,1,1349841600
257,116,1,1,1349582400
258,1043,1,1,1349582400
259,3020,1,1,1348977600
260,491,1,1,1348459200
261,179,1,1,1348372800
262,2252,1,1,1349236800
263,214,1,1,1348113600
264,439,1,1,1347940800
265,2147,1,1,1347768000
266,1167,1,1,1347508800
267,697,1,1,1347163200
268,67,1,1,1347163200
269,1793,1,1,1347076800
270,258,1,1,1346731200
271,1340,1,1,1346472000
272,2996,1,1,1346299200
273,1520,1,1,1345780800
274,1336,1,1,1345348800
275,30,1,1,1345348800
276,178,1,1,1348113600
277,747,1,1,1342497600
278,2962,1,1,1341374400
279,2952,1,1,1340337600
280,455,1,1,1339992000
281,260,1,1,1339560000
282,623,1,1,1339387200
283,29,1,1,1338955200
284,1510,1,1,1338523200
285,2927,1,1,1338264000
286,301,1,1,1337140800
287,2907,1,1,1336190400
288,2909,1,1,1335931200
289,1148,1,1,1335412800
290,955,1,1,1335326400
291,1502,1,1,1335067200
292,2853,1,1,1334894400
293,1500,1,1,1334721600
294,2178,1,1,1334721600
295,1320,1,1,1334635200
296,874,1,1,1334635200
297,2177,1,1,1334203200
298,2892,1,1,1334116800
299,636,1,1,1364875200
300,1034,1,1,1334548800
301,1494,1,1,1333512000
302,276,1,1,1333339200
303,1318,1,1,1333080000
304,117,1,1,1332907200
305,1492,1,1,1332302400
306,1302,1,1,1332302400
307,1313,1,1,1332129600
308,1491,1,1,1331956800
309,2870,1,1,1331697600
310,2181,1,1,1331524800
311,1309,1,1,1330664400
312,1750,1,1,1330232400
313,2848,1,1,1329973200
314,1458,1,1,1329714000
315,951,1,1,1329627600
316,1029,1,1,1329627600
317,2176,1,1,1329195600
318,2846,1,1,1329109200
319,347,1,1,1329022800
320,2173,1,1,1328850000
321,2826,1,1,1327035600
322,1742,1,1,1340856000
323,2166,1,1,1326776400
324,2823,1,1,1326258000
325,2820,1,1,1325480400
326,2814,1,1,1324962000
327,1736,1,1,1324616400
328,1025,1,1,1324443600
329,1482,1,1,1324357200
330,1483,1,1,1324270800
331,2152,1,1,1352091600
332,2806,1,1,1323320400
333,1128,1,1,1322888400
334,2801,1,1,1322629200
335,2795,1,1,1322110800
336,1290,1,1,1322110800
337,1288,1,1,1321938000
338,1436,1,1,1321592400
339,2498,1,1,1321419600
340,2784,1,1,1320987600
341,587,1,1,1320728400
342,2780,1,1,1320292800
343,2779,1,1,1320120000
344,305,1,1,1320120000
345,944,1,1,1320120000
346,2129,1,1,1319515200
347,683,1,1,1319428800
348,42,1,1,1319256000
349,1136,1,1,1318737600
350,1283,1,1,1318564800
351,2127,1,1,1317614400
352,2093,1,1,1316664000
353,1284,1,1,1316491200
354,72,1,1,1316318400
355,264,1,1,1316232000
356,2756,1,1,1316145600
357,1285,1,1,1316059200
358,613,1,1,1316059200
359,304,1,1,1315886400
360,1282,1,1,1315886400
361,4721,1,1,1315713600
362,1475,1,1,1315022400
363,2746,1,1,1314849600
364,1715,1,1,1314676800
365,734,1,1,1314417600
366,2108,1,1,1314331200
367,1923,1,1,1314158400
368,1465,1,1,1313985600
369,2742,1,1,1313726400
370,2117,1,1,1313640000
371,1720,1,1,1313467200
372,90,1,1,1313467200
373,2731,1,1,1312862400
374,1457,1,1,1312776000
375,2725,1,1,1312776000
376,2109,1,1,1311566400
377,543,1,1,1312516800
378,2102,1,1,1311048000
379,712,1,1,1310270400
380,231,1,1,1311134400
381,2687,1,1,1309924800
382,1708,1,1,1309752000
383,1129,1,1,1309665600
384,76,1,1,1309320000
385,2065,1,1,1307851200
386,1251,1,1,1307505600
387,1248,1,1,1307419200
388,725,1,1,1307160000
389,2559,1,1,1307073600
390,507,1,1,1306728000
391,1942,1,1,1304913600
392,1232,1,1,1304654400
393,534,1,1,1304568000
394,994,1,1,1304136000
395,503,1,1,1303790400
396,2448,1,1,1302580800
397,846,1,1,1301976000
398,1,160,10,1317182400
399,1,1028,7,1348804800
400,1,309,5,1378353600
401,1,11,5,1372046400
402,1,594,5,1370836800
403,1,1316,5,1353301200
404,1,1392,4,1416978000
405,1,1583,4,1380945600
406,1,888,4,1365652800
407,1,637,4,1418792400
408,1,1520,4,1412654400
409,1,18,4,1314936000
410,1,35,4,1330578000
411,1,1901,3,1411790400
412,1,44,3,1415854800
413,1,10,3,1375243200
414,1,783,3,1368676800
415,1,821,3,1369108800
416,1,112,3,1362546000
417,1,964,3,1350187200
418,1,89,3,1345521600
419,1,20,3,1342584000
420,1,256,3,1343016000
421,1,223,3,1304568000
422,1,1881,2,1420261200
423,1,351,2,1409371200
424,1,196,2,1391576400
425,1,416,2,1391835600
426,1,1877,2,1378872000
427,1,87,2,1380686400
428,1,2367,2,1371700800
429,1,3254,2,1372392000
430,1,1573,2,1408939200
431,1,247,2,1373256000
432,1,1353,2,1402200000
433,1,493,2,1363665600
434,1,1358,2,1372737600
435,1,1177,2,1362027600
436,1,1538,2,1358139600
437,1,2296,2,1359954000
438,1,222,2,1386392400
439,1,2282,2,1353819600
440,1,2113,2,1352696400
441,1,2260,2,1350446400
442,1,71,2,1348545600
443,1,142,2,1365566400
444,1,2249,2,1355893200
445,1,1519,2,1363924800
446,1,2227,2,1353301200
447,1,1496,2,1334116800
448,1,519,2,1334721600
449,1,1493,2,1334548800
450,1,1315,2,1334808000
451,1,1750,2,1330232400
452,1,156,2,1325739600
453,1,9,2,1329454800
454,1,1724,2,1322802000
455,1,22,2,1320728400
456,1,15,2,1319860800
457,1,255,2,1323147600
458,1,1267,2,1363320000
459,1,1261,2,1309320000
460,1,57,2,1314936000
461,1,710,2,1314504000
462,1,472,2,1306728000
463,1,152,2,1354078800
464,1,1952,2,1312948800
465,1,1606,2,1302062400
466,1,379,2,1300939200
467,1,4,2,1300161600
468,1,563,2,1312862400
469,1,113,2,1291006800
470,1,744,1,1293426000
471,1,625,1,1293426000
472,1,3422,1,1420347600
473,1,3421,1,1420088400
474,1,3418,1,1419310800
475,1,3402,1,1419310800
476,1,250,1,1419310800
477,1,249,1,1418101200
478,1,2427,1,1419310800
479,1,3414,1,1417064400
480,1,1590,1,1415941200
481,1,3355,1,1414990800
482,1,2305,1,1413345600
483,1,1900,1,1411704000
484,1,3385,1,1403755200
485,1,1147,1,1402632000
486,1,377,1,1402632000
487,1,1072,1,1402200000
488,1,96,1,1400040000
489,1,118,1,1399867200
490,1,3375,1,1399176000
491,1,3367,1,1398312000
492,1,1024,1,1396843200
493,1,709,1,1396497600
494,1,3349,1,1395288000
495,1,1580,1,1395288000
496,1,545,1,1391835600
497,1,146,1,1390539600
498,1,1198,1,1389762000
499,1,1589,1,1389243600
500,1,3341,1,1388898000
501,1,3339,1,1388379600
502,1,2402,1,1388379600
503,1,2401,1,1386738000
504,1,1382,1,1386738000
505,1,3335,1,1386478800
506,1,3317,1,1386306000
507,1,3329,1,1386306000
508,1,3332,1,1386219600
509,1,3330,1,1385701200
510,1,1867,1,1385701200
511,1,1197,1,1385701200
512,1,3319,1,1385701200
513,1,1885,1,1385701200
514,1,1862,1,1385528400
515,1,1886,1,1384923600
516,1,649,1,1384923600
517,1,154,1,1384837200
518,1,3316,1,1384923600
519,1,617,1,1383105600
520,1,3313,1,1383105600
521,1,3300,1,1379908800
522,1,1522,1,1379649600
523,1,2391,1,1379131200
524,1,896,1,1378872000
525,1,3298,1,1378872000
526,1,462,1,1378094400
527,1,3295,1,1379908800
528,1,432,1,1377921600
529,1,3292,1,1377576000
530,1,3290,1,1377316800
531,1,2383,1,1377144000
532,1,1195,1,1377144000
533,1,3283,1,1375675200
534,1,1875,1,1375675200
535,1,3279,1,1375243200
536,1,2378,1,1375070400
537,1,1579,1,1374897600
538,1,291,1,1374897600
539,1,454,1,1373774400
540,1,2375,1,1373774400
541,1,292,1,1373774400
542,1,158,1,1373774400
543,1,3256,1,1373515200
544,1,1846,1,1372824000
545,1,3259,1,1372564800
546,1,1066,1,1372392000
547,1,1061,1,1372219200
548,1,3253,1,1371441600
549,1,1860,1,1370577600
550,1,3247,1,1370318400
551,1,2368,1,1370318400
552,1,151,1,1369886400
553,1,3245,1,1369627200
554,1,1574,1,1369540800
555,1,290,1,1369281600
556,1,1570,1,1369022400
557,1,3233,1,1368936000
558,1,891,1,1368849600
559,1,1856,1,1367726400
560,1,115,1,1367726400
561,1,3215,1,1367553600
562,1,483,1,1366862400
563,1,1365,1,1366776000
564,1,3211,1,1366516800
565,1,3210,1,1366430400
566,1,3189,1,1366171200
567,1,3193,1,1366084800
568,1,1847,1,1366084800
569,1,3202,1,1365998400
570,1,2351,1,1365998400
571,1,1063,1,1365912000
572,1,2352,1,1365912000
573,1,1051,1,1365393600
574,1,3173,1,1364875200
575,1,1843,1,1364702400
576,1,3163,1,1364529600
577,1,1186,1,1364529600
578,1,7341,1,1364529600
579,1,2342,1,1374897600
580,1,3139,1,1364529600
581,1,3167,1,1364356800
582,1,459,1,1364184000
583,1,2338,1,1364097600
584,1,1842,1,1364097600
585,1,2334,1,1363924800
586,1,3156,1,1363838400
587,1,817,1,1363233600
588,1,1840,1,1362974400
589,1,3141,1,1362805200
590,1,1521,1,1362805200
591,1,3149,1,1362805200
592,1,2324,1,1362805200
593,1,1839,1,1362718800
594,1,3143,1,1362718800
595,1,3148,1,1362718800
596,1,3142,1,1362459600
597,1,1060,1,1361768400
598,1,7431,1,1361768400
599,1,1355,1,1361163600
600,1,3134,1,1361077200
601,1,174,1,1360731600
602,1,2315,1,1360386000
603,1,1356,1,1360213200
604,1,3124,1,1360213200
605,1,1835,1,1360040400
606,1,296,1,1359781200
607,1,1180,1,1359694800
608,1,3118,1,1359435600
609,1,1542,1,1359349200
610,1,3113,1,1358658000
611,1,3111,1,1358226000
612,1,3013,1,1358139600
613,1,529,1,1357534800
614,1,1826,1,1357362000
615,1,3103,1,1357362000
616,1,1822,1,1357362000
617,1,3101,1,1357102800
618,1,753,1,1356066000
619,1,3083,1,1356066000
620,1,3088,1,1355893200
621,1,395,1,1355806800
622,1,3084,1,1355547600
623,1,333,1,1355115600
624,1,1339,1,1354856400
625,1,3068,1,1354856400
626,1,3042,1,1354770000
627,1,3078,1,1354683600
628,1,596,1,1354683600
629,1,1796,1,1354338000
630,1,2281,1,1354338000
631,1,3070,1,1353992400
632,1,1442,1,1353906000
633,1,3064,1,1353646800
634,1,194,1,1353474000
635,1,3062,1,1353387600
636,1,701,1,1353214800
637,1,3059,1,1353128400
638,1,124,1,1352955600
639,1,7427,1,1352782800
640,1,3057,1,1352782800
641,1,396,1,1352437200
642,1,2276,1,1352437200
643,1,2273,1,1352437200
644,1,3048,1,1352178000
645,1,523,1,1360213200
646,1,2271,1,1351656000
647,1,95,1,1350792000
648,1,1525,1,1350532800
649,1,2235,1,1350446400
650,1,2261,1,1350273600
651,1,1342,1,1350014400
652,1,331,1,1350014400
653,1,3027,1,1349928000
654,1,3023,1,1349841600
655,1,3026,1,1349841600
656,1,373,1,1349841600
657,1,68,1,1349841600
658,1,1331,1,1349668800
659,1,116,1,1349582400
660,1,2147,1,1349323200
661,1,3020,1,1348977600
662,1,2252,1,1348977600
663,1,179,1,1348977600
664,1,3004,1,1348632000
665,1,491,1,1348459200
666,1,214,1,1348113600
667,1,439,1,1347940800
668,1,3010,1,1347854400
669,1,2090,1,1347768000
670,1,3006,1,1347595200
671,1,810,1,1347595200
672,1,1167,1,1347508800
673,1,697,1,1347163200
674,1,67,1,1347163200
675,1,258,1,1346731200
676,1,1793,1,1346731200
677,1,3000,1,1346558400
678,1,2999,1,1346558400
679,1,1340,1,1346558400
680,1,2996,1,1346212800
681,1,2989,1,1346126400
682,1,1043,1,1345867200
683,1,554,1,1345867200
684,1,1336,1,1345694400
685,1,1337,1,1345262400
686,1,2238,1,1344484800
687,1,178,1,1343966400
688,1,747,1,1342497600
689,1,2966,1,1342238400
690,1,2962,1,1341374400
691,1,474,1,1341288000
692,1,330,1,1341115200
693,1,260,1,1341028800
694,1,2952,1,1340337600
695,1,455,1,1339992000
696,1,2941,1,1339905600
697,1,2947,1,1339905600
698,1,2945,1,1339560000
699,1,2942,1,1339473600
700,1,623,1,1339387200
701,1,1509,1,1339387200
702,1,2926,1,1339300800
703,1,29,1,1338955200
704,1,2217,1,1338782400
705,1,123,1,1343880000
706,1,1510,1,1338523200
707,1,1505,1,1338177600
708,1,2927,1,1338004800
709,1,804,1,1337572800
710,1,2920,1,1337054400
711,1,301,1,1336968000
712,1,2782,1,1336190400
713,1,2907,1,1336017600
714,1,2909,1,1335931200
715,1,958,1,1335758400
716,1,1148,1,1335412800
717,1,1502,1,1335326400
718,1,2904,1,1335326400
719,1,955,1,1335067200
720,1,874,1,1334808000
721,1,2898,1,1334808000
722,1,1500,1,1334808000
723,1,2198,1,1334721600
724,1,1320,1,1334635200
725,1,1760,1,1334376000
726,1,1494,1,1334116800
727,1,2178,1,1334116800
728,1,2892,1,1334116800
729,1,636,1,1334116800
730,1,1034,1,1333771200
731,1,276,1,1333339200
732,1,2876,1,1333080000
733,1,1318,1,1333080000
734,1,259,1,1333080000
735,1,2881,1,1333080000
736,1,117,1,1332907200
737,1,1492,1,1332302400
738,1,2185,1,1332129600
739,1,1313,1,1332129600
740,1,1491,1,1331870400
741,1,2870,1,1331697600
742,1,1309,1,1331697600
743,1,2181,1,1331524800
744,1,2858,1,1330664400
745,1,2177,1,1330664400
746,1,1749,1,1329886800
747,1,2848,1,1329714000
748,1,1458,1,1329714000
749,1,951,1,1329627600
750,1,1029,1,1329454800
751,1,2176,1,1329454800
752,1,347,1,1329195600
753,1,2846,1,1329109200
754,1,2845,1,1329368400
755,1,370,1,1388379600
756,1,2173,1,1328850000
757,1,2844,1,1328850000
758,1,1302,1,1328418000
759,1,2167,1,1327294800
760,1,2837,1,1327035600
761,1,517,1,1327035600
762,1,2826,1,1327035600
763,1,2166,1,1326776400
764,1,2163,1,1326690000
765,1,1742,1,1340856000
766,1,2830,1,1326258000
767,1,1295,1,1326085200
768,1,2823,1,1325912400
769,1,2632,1,1325739600
770,1,2820,1,1325480400
771,1,2814,1,1324962000
772,1,796,1,1324616400
773,1,1736,1,1324616400
774,1,1025,1,1324443600
775,1,1482,1,1324270800
776,1,1483,1,1324270800
777,1,2152,1,1324098000
778,1,2810,1,1324616400
779,1,2149,1,1323838800
780,1,2808,1,1323666000
781,1,2144,1,1323579600
782,1,2806,1,1323320400
783,1,1128,1,1322888400
784,1,38,1,1322715600
785,1,2801,1,1322542800
786,1,736,1,1322456400
787,1,2136,1,1322542800
788,1,2795,1,1322024400
789,1,2793,1,1321765200
790,1,1288,1,1321765200
791,1,1436,1,1321592400
792,1,2498,1,1321419600
793,1,7603,1,1320901200
794,1,2786,1,1320814800
795,1,2784,1,1320814800
796,1,587,1,1320642000
797,1,2783,1,1320642000
798,1,2780,1,1320292800
799,1,944,1,1320120000
800,1,305,1,1320120000
801,1,2779,1,1320120000
802,1,2775,1,1319860800
803,1,346,1,1319860800
804,1,683,1,1319774400
805,1,2772,1,1319601600
806,1,2129,1,1319515200
807,1,75,1,1319256000
808,1,2771,1,1318996800
809,1,175,1,1318910400
810,1,1136,1,1318737600
811,1,1283,1,1318564800
812,1,2127,1,1318305600
813,1,2767,1,1317614400
814,1,2764,1,1317268800
815,1,2763,1,1317268800
816,1,2093,1,1316577600
817,1,1284,1,1316491200
818,1,72,1,1316318400
819,1,264,1,1316232000
820,1,2754,1,1316059200
821,1,2756,1,1316059200
822,1,1285,1,1316059200
823,1,613,1,1316059200
824,1,304,1,1315886400
825,1,1282,1,1315886400
826,1,4721,1,1315713600
827,1,2752,1,1315195200
828,1,2750,1,1315195200
829,1,2746,1,1314849600
830,1,586,1,1314763200
831,1,2747,1,1314763200
832,1,2119,1,1314763200
833,1,1715,1,1314676800
834,1,1475,1,1314590400
835,1,734,1,1314417600
836,1,2744,1,1314417600
837,1,2108,1,1314158400
838,1,1923,1,1314417600
839,1,2743,1,1314158400
840,1,1465,1,1313985600
841,1,1720,1,1313726400
842,1,2742,1,1313726400
843,1,2117,1,1313640000
844,1,90,1,1313467200
845,1,2707,1,1312948800
846,1,1457,1,1312776000
847,1,2731,1,1312776000
848,1,2725,1,1312171200
849,1,2109,1,1311825600
850,1,2713,1,1311566400
851,1,155,1,1311307200
852,1,543,1,1311048000
853,1,2102,1,1310961600
854,1,231,1,1311134400
855,1,1708,1,1310097600
856,1,2700,1,1310097600
857,1,2687,1,1309838400
858,1,1413,1,1309752000
859,1,1129,1,1309665600
860,1,2695,1,1309665600
861,1,76,1,1309320000
862,1,1445,1,1309147200
863,1,2065,1,1308196800
864,1,2619,1,1308024000
865,1,2605,1,1308024000
866,1,1251,1,1307764800
867,1,2586,1,1307505600
868,1,1117,1,1307505600
869,1,300,1,1307505600
870,1,1248,1,1307419200
871,1,725,1,1307160000
872,1,578,1,1307073600
873,1,2559,1,1307073600
874,1,507,1,1306728000
875,1,1942,1,1304913600
876,1,1232,1,1304654400
877,1,42,1,1304568000
878,1,534,1,1304568000
879,1,994,1,1304568000
880,1,503,1,1303790400
881,1,2448,1,1302580800
882,1,846,1,1301976000
883,1,2,1,1291093200
888,1368,2,10,1399348800
889,164,2,10,1407816000
890,244,2,10,1362459600
891,62,2,10,1349582400
892,2244,2,10,1348891200
893,148,2,10,1348200000
894,7403,2,10,1334980800
895,52,2,10,1332475200
896,264,2,10,1337140800
897,159,2,10,1330146000
898,66,2,10,1343361600
899,20,2,10,1333339200
900,60,2,10,1325480400
901,585,2,10,1325480400
902,97,2,10,1316404800
903,2006,2,10,1307073600
904,1421,2,10,1304827200
905,353,2,10,1304481600
906,42,2,10,1306987200
907,37,2,10,1343102400
908,51,2,9,1343102400
909,185,2,9,1335672000
910,38,2,9,1394424000
911,7603,2,9,1337832000
912,312,2,9,1307592000
913,168,2,9,1291179600
914,354,2,8,1347854400
915,108,2,8,1323493200
916,9,2,8,1330146000
917,22,2,8,1393218000
918,91,2,8,1306728000
919,40,2,8,1323666000
920,250,2,8,1301544000
921,271,2,8,1289538000
922,119,2,8,1289365200
923,10,2,8,1290488400
924,113,2,8,1353992400
925,54,2,8,1299474000
926,375,2,7,1415768400
927,177,2,7,1348286400
928,31,2,7,1332043200
929,47,2,7,1341374400
930,17,2,7,1322974800
931,23,2,7,1301284800
932,74,2,7,1308628800
933,4,2,7,1298264400
934,179,2,6,1402804800
935,165,2,6,1371614400
936,306,2,6,1343102400
937,8,2,5,1398225600
938,242,2,5,1393218000
939,412,2,5,1366689600
940,381,2,5,1361768400
941,561,2,5,1354510800
942,216,2,5,1336708800
943,107,2,5,1362027600
944,681,2,5,1321419600
945,79,2,5,1312862400
946,272,2,5,1331442000
947,39,2,5,1331611200
948,150,2,5,1308283200
949,181,2,5,1305691200
950,109,2,5,1304481600
951,503,2,5,1302235200
952,223,2,5,1344916800
953,2404,2,4,1393131600
954,24,2,4,1376539200
955,19,2,4,1393131600
956,7,2,4,1412049600
957,348,2,4,1402632000
958,11,2,4,1336968000
959,473,2,4,1306987200
960,1921,2,4,1302667200
961,99,2,4,1301284800
962,121,2,4,1326776400
963,15,2,3,1312344000
964,1380,2,3,1393045200
965,30,2,3,1380945600
966,73,2,3,1378180800
967,85,2,3,1374206400
968,189,2,3,1339732800
969,787,2,3,1338696000
970,133,2,3,1336104000
971,1709,2,3,1311652800
972,75,2,3,1324011600
973,658,2,3,1304568000
974,293,2,3,1296709200
975,768,2,3,1296450000
976,45,2,3,1301889600
977,471,2,3,1291266000
978,1632,2,3,1291006800
979,281,2,2,1406606400
980,269,2,2,1404273600
981,96,2,2,1402718400
982,2336,2,2,1399262400
983,87,2,2,1387083600
984,206,2,2,1386997200
985,330,2,2,1381377600
986,90,2,2,1342929600
987,241,2,2,1382414400
988,190,2,2,1340683200
989,1494,2,2,1333598400
990,7577,2,2,1330578000
991,798,2,2,1329022800
992,211,2,2,1327554000
993,140,2,2,1311134400
994,217,2,2,1306900800
995,182,2,2,1306123200
996,236,2,2,1306036800
997,777,2,2,1307073600
998,1098,2,2,1305000000
999,106,2,2,1343275200
1000,237,2,2,1302840000
1001,44,2,2,1301544000
1002,1401,2,2,1298782800
1003,1409,2,2,1303963200
1004,769,2,2,1298005200
1005,1209,2,2,1296622800
1006,917,2,2,1294030800
1007,710,2,2,1292907600
1008,114,2,1,1429934400
1009,2698,2,1,1297746000
1010,1127,2,1,1290661200
1011,249,2,1,1415163600
1012,1009,2,1,1414296000
1013,1386,2,1,1409112000
1014,173,2,1,1398744000
1015,126,2,1,1398312000
1016,43,2,1,1397793600
1017,222,2,1,1393131600
1018,647,2,1,1393390800
1019,58,2,1,1407556800
1020,5,2,1,1387170000
1021,1156,2,1,1381896000
1022,553,2,1,1369540800
1023,170,2,1,1365912000
1024,93,2,1,1363838400
1025,145,2,1,1361163600
1026,1523,2,1,1349582400
1027,350,2,1,1346299200
1028,89,2,1,1345003200
1029,77,2,1,1344484800
1030,1785,2,1,1343102400
