bad_user_id, l2_topk_bad, l2_lastk_bad, cosine_topk_bad, cosine_lastk_bad, unlabelled_l2_topk, unlabelled_l2_lastk, l2_topk_good, l2_lastk_good, cosine_topk_good, cosine_lastk_good,unlabelled_cosine_topk, unlabelled_cosine_lastk
7480,2,0,4,0,0,7,5,0,0,0,3,7
7483,2,1,1,0,0,6,5,0,0,0,6,7
7484,2,0,4,0,0,7,5,0,0,0,3,7
7485,2,0,4,0,0,7,5,0,0,0,3,7
7501,2,0,1,1,0,7,5,0,0,1,6,5
7503,2,0,0,0,0,7,5,0,0,2,7,5
7504,2,0,0,0,0,7,5,0,0,2,7,5
7505,2,0,4,0,0,7,5,0,0,0,3,7
7506,2,1,1,0,0,6,5,0,0,4,6,3
7507,2,0,0,0,0,7,5,0,0,2,7,5
7510,2,0,0,0,0,7,5,0,0,1,7,6
7513,2,1,0,0,0,6,5,0,0,0,7,7
7514,2,0,1,0,0,6,5,1,0,0,6,7
7516,2,0,0,0,0,7,5,0,0,2,7,5
7521,2,1,0,0,0,6,5,0,0,1,7,6
7522,2,2,2,0,0,5,5,0,0,0,5,7
7523,2,2,2,0,0,5,5,0,0,0,5,7
7528,2,0,0,1,0,6,5,1,1,2,6,4
7532,2,2,2,0,0,5,5,0,0,0,5,7
7535,2,1,1,0,0,6,5,0,0,2,6,5
7540,2,1,0,0,0,6,5,0,0,1,7,6
7542,2,0,4,0,0,7,5,0,0,0,3,7
7543,2,0,4,0,0,7,5,0,0,0,3,7
7544,2,1,0,0,0,6,5,0,0,0,7,7
7550,2,0,0,0,0,6,5,1,3,1,4,6
7554,2,0,0,0,0,7,5,0,0,0,7,7
7555,2,0,0,0,0,7,5,0,0,0,7,7
7556,2,1,3,0,0,6,5,0,0,0,4,7
7558,2,0,0,0,0,7,5,0,0,0,7,7
7559,2,0,3,0,0,7,5,0,0,0,4,7
7563,2,0,0,1,0,7,5,0,0,2,7,4
7564,2,0,0,0,0,6,5,1,7,2,0,5
7566,2,0,0,0,0,7,5,0,0,2,7,5
7567,2,0,3,0,0,7,5,0,0,0,4,7
7568,2,0,0,0,0,7,5,0,0,2,7,5
7574,2,0,3,0,0,7,5,0,0,0,4,7
7575,2,1,0,0,0,6,5,0,0,0,7,7
7578,2,1,1,0,0,6,5,0,0,0,6,7
7583,2,0,0,0,0,7,5,0,0,1,7,6
7584,2,0,0,0,0,7,5,0,0,2,7,5
7585,2,2,0,0,0,5,5,0,0,0,7,7
7586,2,0,0,0,0,7,5,0,0,2,7,5
7587,2,0,0,0,0,7,5,0,1,1,6,6
7588,2,1,0,0,0,6,5,0,1,2,6,5
7590,2,0,1,0,0,7,5,0,0,1,6,6
7591,2,0,0,0,0,6,5,1,1,2,6,5
7594,2,0,1,0,0,6,5,1,0,1,6,6
7595,2,1,0,0,0,4,5,2,3,0,4,7
7596,2,0,0,0,0,7,5,0,1,2,6,5
7597,2,1,0,0,0,6,5,0,0,0,7,7
7598,2,1,0,0,0,6,5,0,2,0,5,7
7599,2,0,0,0,0,7,5,0,1,2,6,5
7600,2,0,0,1,0,7,5,0,0,2,7,4
7601,2,0,0,0,0,6,5,1,0,2,7,5
7602,2,0,1,0,0,6,5,1,1,0,5,7
7603,2,0,0,1,0,5,5,2,4,1,3,5
7604,2,0,0,1,0,6,5,1,1,2,6,4
