bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
207,4,15,6,1,6,18,1,3,21,0,1,24
227,4,15,6,0,3,22,1,3,21,0,1,24
242,4,15,6,0,1,24,2,3,20,0,2,23
248,4,15,6,1,1,23,4,1,20,0,2,23
266,4,15,6,1,6,18,0,3,22,0,2,23
267,4,15,6,2,1,22,4,3,18,0,1,24
286,4,15,6,2,2,21,1,1,23,0,1,24
287,4,15,6,0,6,19,1,3,21,1,1,23
297,4,15,6,2,0,23,1,1,23,0,2,23
302,4,15,6,3,0,22,1,1,23,1,2,22
310,4,15,6,2,1,22,2,4,19,0,2,23
311,4,15,6,1,0,24,3,2,20,1,1,23
312,4,15,6,1,1,23,2,3,20,0,2,23
333,4,15,6,1,2,22,3,5,17,0,0,25
335,4,15,6,0,0,25,2,0,23,0,1,24
336,4,15,6,2,2,21,3,3,19,0,2,23
351,4,15,6,2,2,21,1,4,20,0,1,24
361,4,15,6,1,4,20,2,0,23,1,0,24
370,4,15,6,0,2,23,1,4,20,0,1,24
381,4,15,6,1,1,23,3,1,21,0,1,24
392,4,15,6,1,5,19,2,2,21,0,2,23
394,4,15,6,1,0,24,1,1,23,1,1,23
423,4,15,6,0,1,24,1,2,22,0,2,23
429,4,15,6,0,1,24,0,0,25,0,1,24
433,4,15,6,1,3,21,1,2,22,0,1,24
435,4,15,6,1,3,21,2,4,19,0,2,23
437,4,15,6,0,0,25,2,4,19,1,0,24
449,4,15,6,2,3,20,2,3,20,0,2,23
469,4,15,6,4,0,21,7,0,18,0,1,24
501,4,15,6,0,0,25,2,0,23,0,1,24
512,4,15,6,1,0,24,1,2,22,0,2,23
518,4,15,6,1,0,24,1,0,24,0,1,24
521,4,15,6,0,2,23,1,1,23,1,0,24
562,4,15,6,0,3,22,1,0,24,0,2,23
567,4,15,6,0,0,25,0,0,25,0,2,23
633,4,15,6,1,0,24,1,0,24,0,2,23
638,4,15,6,1,1,23,1,1,23,1,2,22
640,4,15,6,1,0,24,3,2,20,0,2,23
656,4,15,6,1,1,23,2,4,19,0,2,23
657,4,15,6,0,2,23,1,1,23,0,0,25
753,4,15,6,2,1,22,0,1,24,0,1,24
765,4,15,6,0,0,25,1,0,24,1,2,22
796,4,15,6,1,0,24,0,1,24,0,1,24
809,4,15,6,2,1,22,1,0,24,0,1,24
821,4,15,6,0,0,25,0,2,23,0,1,24
844,4,15,6,0,1,24,1,0,24,0,2,23
899,4,15,6,0,1,24,0,1,24,0,1,24
956,4,15,6,2,0,23,1,0,24,1,2,22
1019,4,15,6,0,0,25,7,0,18,0,1,24
1057,4,15,6,1,0,24,1,0,24,0,1,24
1069,4,15,6,0,0,25,0,0,25,0,2,23
1072,4,15,6,0,0,25,0,1,24,0,2,23
1151,4,15,6,1,0,24,1,0,24,0,2,23
1338,4,15,6,0,0,25,0,0,25,0,0,25
1371,4,15,6,0,0,25,0,0,25,0,2,23
1395,4,15,6,0,1,24,7,0,18,0,1,24
1551,4,15,6,0,1,24,0,1,24,0,1,24
