bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
150,4,22,9,1,7,27,2,14,19,0,3,32
159,8,19,8,3,11,21,3,10,22,0,2,33
163,5,20,10,2,7,26,3,9,23,0,1,34
168,4,22,9,4,5,26,2,4,29,1,3,31
170,4,22,9,1,3,31,2,4,29,0,3,32
174,11,12,12,4,10,21,4,11,20,4,2,29
176,4,22,9,2,4,29,2,5,28,4,2,29
191,8,19,8,4,9,22,1,6,28,0,1,34
199,4,22,9,0,4,31,1,8,26,0,2,33
203,11,15,9,4,12,19,3,8,24,1,2,32
207,4,22,9,1,6,28,1,3,31,0,1,34
227,4,22,9,0,5,30,1,5,29,0,1,34
242,4,22,9,0,2,33,4,5,26,0,3,32
248,4,22,9,2,1,32,4,2,29,0,2,33
266,4,22,9,1,7,27,1,4,30,4,2,29
267,4,22,9,3,3,29,4,3,28,0,2,33
286,4,22,9,2,5,28,1,2,32,0,1,34
287,4,22,9,0,8,27,1,4,30,4,2,29
297,4,22,9,3,1,31,1,1,33,0,3,32
302,4,22,9,4,0,31,2,1,32,1,3,31
310,4,22,9,3,1,31,4,4,27,0,3,32
311,4,22,9,1,0,34,3,2,30,1,2,32
312,4,22,9,1,2,32,3,3,29,0,3,32
333,4,22,9,1,2,32,3,8,24,3,1,31
335,4,22,9,0,1,34,2,1,32,0,1,34
336,4,22,9,5,3,27,4,4,27,4,2,29
351,4,22,9,2,4,29,1,5,29,0,1,34
361,4,22,9,1,5,29,2,0,33,4,2,29
370,4,22,9,1,5,29,1,6,28,3,2,30
381,4,22,9,2,1,32,3,2,30,0,1,34
392,4,22,9,2,5,28,3,2,30,4,2,29
394,4,22,9,2,2,31,1,1,33,4,2,29
423,4,22,9,0,1,34,2,2,31,0,2,33
429,4,22,9,0,3,32,0,0,35,4,2,29
433,4,22,9,2,3,30,2,2,31,0,1,34
435,4,22,9,1,3,31,2,6,27,0,3,32
437,4,22,9,0,0,35,3,4,28,3,2,30
449,4,22,9,2,5,28,3,3,29,0,3,32
469,4,22,9,4,0,31,14,0,21,0,1,34
501,4,22,9,0,0,35,2,0,33,3,2,30
512,4,22,9,1,1,33,3,2,30,0,3,32
518,4,22,9,2,1,32,1,1,33,0,2,33
521,4,22,9,1,2,32,1,1,33,4,2,29
562,4,22,9,1,3,31,1,1,33,0,3,32
567,4,22,9,0,0,35,1,1,33,0,3,32
633,4,22,9,1,1,33,1,0,34,3,2,30
638,4,22,9,2,1,32,1,1,33,4,2,29
640,4,22,9,1,1,33,3,2,30,0,2,33
656,4,22,9,1,1,33,3,7,25,0,3,32
657,4,22,9,0,2,33,1,1,33,3,2,30
753,4,22,9,2,2,31,0,2,33,0,2,33
765,4,22,9,0,0,35,1,0,34,1,3,31
796,4,22,9,1,0,34,0,1,34,0,1,34
809,4,22,9,2,1,32,1,1,33,4,2,29
821,4,22,9,0,0,35,0,2,33,0,2,33
844,4,22,9,0,2,33,1,1,33,0,3,32
899,4,22,9,0,1,34,0,1,34,0,2,33
956,4,22,9,2,1,32,2,0,33,1,3,31
1019,4,22,9,0,0,35,14,0,21,0,1,34
1057,4,22,9,1,0,34,1,0,34,3,2,30
1069,4,22,9,0,0,35,0,0,35,0,3,32
1072,4,22,9,0,0,35,0,2,33,0,3,32
1151,4,22,9,1,0,34,1,0,34,0,3,32
1338,4,22,9,0,0,35,0,0,35,0,1,34
1371,4,22,9,0,0,35,0,0,35,3,2,30
1395,4,22,9,0,1,34,14,0,21,0,1,34
1551,4,22,9,0,1,34,0,1,34,0,2,33
