bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
53,11,20,14,4,13,28,4,12,29,0,1,44
54,4,30,11,1,6,38,2,17,26,3,2,40
56,11,21,13,2,9,34,2,13,30,0,3,42
59,4,30,11,0,5,40,0,9,36,3,2,40
63,11,20,14,4,13,28,4,16,25,0,3,42
67,12,3,30,4,23,18,4,19,22,0,2,43
68,4,30,11,3,7,35,2,11,32,0,2,43
73,12,4,29,4,21,20,3,21,21,4,2,39
75,12,5,28,4,20,21,5,18,22,0,2,43
77,13,15,17,4,16,25,4,15,26,0,1,44
83,13,13,19,6,14,25,3,15,27,1,2,42
85,10,0,35,3,30,12,6,20,19,1,3,41
91,4,30,11,2,2,41,1,10,34,1,3,41
92,13,15,17,4,16,25,3,17,25,0,2,43
100,12,18,15,3,13,29,3,13,29,0,3,42
103,12,9,24,4,19,22,4,12,29,0,3,42
105,11,20,14,4,14,27,3,14,28,4,2,39
109,4,30,11,2,6,37,2,12,31,0,3,42
111,5,29,11,0,10,35,3,8,34,3,2,40
112,4,30,11,0,5,40,1,7,37,0,3,42
113,11,19,15,4,12,29,4,14,27,0,3,42
118,12,17,16,3,13,29,4,13,28,0,2,43
119,4,30,11,3,5,37,2,4,39,0,2,43
120,4,30,11,1,6,38,2,9,34,0,1,44
123,13,12,20,5,15,25,4,16,25,3,1,41
124,12,6,27,4,21,20,5,17,23,0,3,42
129,4,30,11,0,2,43,3,17,25,0,2,43
131,4,30,11,0,5,40,4,11,30,0,2,43
138,4,30,11,1,0,44,2,0,43,0,2,43
142,13,12,20,5,16,24,4,17,24,0,3,42
145,12,5,28,4,20,21,5,18,22,3,1,41
148,4,30,11,6,4,35,1,9,35,0,3,42
149,4,30,11,4,4,37,0,6,39,0,2,43
150,11,22,12,1,10,34,4,17,24,0,3,42
159,11,19,15,4,12,29,4,13,28,0,2,43
163,11,20,14,2,11,32,3,13,29,0,1,44
168,4,30,11,5,6,34,2,5,38,1,3,41
170,4,30,11,2,5,38,2,6,37,0,3,42
174,13,12,20,5,15,25,4,16,25,4,2,39
176,4,30,11,4,4,37,2,6,37,4,2,39
191,11,19,15,4,12,29,3,8,34,0,1,44
199,4,30,11,0,4,41,1,8,36,0,2,43
203,12,15,18,5,17,23,3,13,29,1,3,41
207,11,22,12,2,10,33,1,5,39,0,1,44
227,4,30,11,0,6,39,1,7,37,0,1,44
242,4,30,11,0,5,40,4,6,35,0,3,42
248,4,30,11,3,1,41,4,3,38,0,2,43
266,11,22,12,2,10,33,1,4,40,4,2,39
267,4,30,11,3,4,38,4,5,36,0,2,43
286,4,30,11,2,6,37,1,3,41,0,1,44
287,5,29,11,0,10,35,1,5,39,4,2,39
297,4,30,11,3,1,41,1,1,43,0,3,42
302,4,30,11,4,0,41,3,1,41,1,3,41
310,4,30,11,4,1,40,6,4,35,0,3,42
311,4,30,11,1,0,44,3,2,40,1,2,42
312,4,30,11,2,3,40,3,5,37,0,3,42
333,4,30,11,1,4,40,3,9,33,3,1,41
335,4,30,11,0,2,43,3,2,40,0,1,44
336,4,30,11,5,6,34,5,7,33,4,2,39
351,4,30,11,2,6,37,1,5,39,0,1,44
361,4,30,11,1,6,38,2,0,43,4,2,39
370,4,30,11,1,6,38,1,9,35,3,2,40
381,4,30,11,2,2,41,3,2,40,0,1,44
392,4,30,11,2,5,38,4,3,38,4,2,39
394,4,30,11,2,2,41,1,1,43,4,2,39
423,4,30,11,0,1,44,4,2,39,0,2,43
429,4,30,11,0,3,42,1,1,43,4,2,39
433,4,30,11,3,5,37,4,6,35,0,1,44
435,4,30,11,3,5,37,3,7,35,0,3,42
437,4,30,11,0,0,45,5,5,35,3,2,40
449,4,30,11,3,5,37,3,5,37,0,3,42
469,4,30,11,6,0,39,17,0,28,0,1,44
501,4,30,11,0,0,45,3,1,41,3,2,40
512,4,30,11,1,1,43,4,2,39,0,3,42
518,4,30,11,3,1,41,1,1,43,0,2,43
521,4,30,11,1,2,42,1,1,43,4,2,39
562,4,30,11,1,4,40,1,2,42,0,3,42
567,4,30,11,0,0,45,1,1,43,0,3,42
633,4,30,11,1,2,42,2,0,43,3,2,40
638,4,30,11,2,1,42,1,1,43,4,2,39
640,4,30,11,2,2,41,3,2,40,0,2,43
656,4,30,11,1,2,42,5,7,33,0,3,42
657,4,30,11,0,2,43,1,2,42,3,2,40
753,4,30,11,2,2,41,0,2,43,0,2,43
765,4,30,11,0,0,45,1,0,44,1,3,41
796,4,30,11,1,0,44,2,1,42,0,1,44
809,4,30,11,2,1,42,1,1,43,4,2,39
821,4,30,11,0,0,45,0,2,43,0,2,43
844,4,30,11,0,2,43,1,1,43,0,3,42
899,4,30,11,0,1,44,0,1,44,0,2,43
956,4,30,11,2,1,42,3,1,41,1,3,41
1019,4,30,11,0,1,44,17,0,28,0,1,44
1057,4,30,11,1,0,44,1,0,44,3,2,40
1069,4,30,11,3,0,42,0,0,45,0,3,42
1072,4,30,11,0,0,45,0,2,43,0,3,42
1151,4,30,11,1,0,44,1,0,44,0,3,42
1338,4,30,11,0,0,45,0,0,45,0,1,44
1371,4,30,11,0,0,45,0,0,45,3,2,40
1395,4,30,11,0,1,44,17,0,28,0,1,44
1551,4,30,11,0,1,44,0,1,44,0,2,43
