bad_user_id, l2_topk_bad, l2_lastk_bad, cosine_topk_bad, cosine_lastk_bad, unlabelled_l2_topk, unlabelled_l2_lastk, l2_topk_good, l2_lastk_good, cosine_topk_good, cosine_lastk_good,unlabelled_cosine_topk, unlabelled_cosine_lastk
7470,1,1,2,0,0,1,1,0,0,0,0,2
7471,1,1,2,0,0,1,1,0,0,0,0,2
7472,1,1,2,0,0,1,1,0,0,0,0,2
7474,1,1,2,0,0,1,1,0,0,0,0,2
7475,1,1,2,0,0,1,1,0,0,0,0,2
7477,1,1,1,0,0,1,1,0,0,0,1,2
7479,1,0,0,1,0,2,1,0,0,0,2,1
7480,1,1,1,0,0,1,1,0,0,0,1,2
7483,1,1,1,0,0,1,1,0,0,0,1,2
7484,1,0,0,0,0,2,1,0,0,0,2,2
7485,1,0,0,0,0,2,1,0,0,0,2,2
7501,1,0,0,1,0,2,1,0,0,0,2,1
7503,1,0,0,1,0,2,1,0,0,0,2,1
7504,1,0,0,1,0,2,1,0,0,0,2,1
7505,1,0,1,0,0,2,1,0,0,0,1,2
7506,1,1,1,0,0,1,1,0,0,0,1,2
7507,1,0,0,1,0,2,1,0,0,0,2,1
7510,1,0,0,0,0,2,1,0,0,0,2,2
7513,1,0,0,1,0,2,1,0,0,0,2,1
7514,1,0,0,1,0,2,1,0,0,0,2,1
7516,1,0,0,1,0,2,1,0,0,0,2,1
7521,1,0,0,1,0,2,1,0,0,0,2,1
7522,1,1,2,0,0,1,1,0,0,0,0,2
7523,1,1,2,0,0,1,1,0,0,0,0,2
7528,1,0,0,1,0,1,1,1,1,0,1,1
7532,1,1,2,0,0,1,1,0,0,0,0,2
7535,1,1,1,0,0,1,1,0,0,0,1,2
7540,1,0,0,1,0,2,1,0,0,0,2,1
7542,1,1,1,0,0,1,1,0,0,0,1,2
7543,1,1,1,0,0,1,1,0,0,0,1,2
7544,1,1,0,1,0,1,1,0,0,0,2,1
7550,1,0,0,1,0,2,1,0,1,0,1,1
7554,1,0,0,1,0,2,1,0,0,0,2,1
7555,1,0,0,1,0,2,1,0,0,0,2,1
7556,1,0,1,0,0,2,1,0,0,0,1,2
7558,1,0,0,1,0,2,1,0,0,0,2,1
7559,1,0,0,0,0,2,1,0,0,0,2,2
7563,1,0,0,1,0,2,1,0,0,0,2,1
7564,1,0,0,1,0,2,1,0,2,0,0,1
7566,1,0,1,1,0,2,1,0,0,0,1,1
7567,1,1,1,0,0,1,1,0,0,0,1,2
7568,1,0,0,1,0,2,1,0,0,0,2,1
7574,1,1,1,0,0,1,1,0,0,0,1,2
7575,1,1,0,1,0,1,1,0,0,0,2,1
7578,1,0,0,1,0,2,1,0,0,0,2,1
7583,1,0,0,1,0,2,1,0,0,0,2,1
7584,1,0,0,1,0,2,1,0,0,0,2,1
7585,1,1,0,1,0,1,1,0,1,0,1,1
7586,1,0,0,1,0,2,1,0,0,0,2,1
7587,1,0,0,1,0,2,1,0,1,0,1,1
7588,1,0,0,1,0,2,1,0,1,0,1,1
7590,1,0,1,1,0,2,1,0,0,0,1,1
7591,1,0,0,1,0,2,1,0,0,0,2,1
7594,1,0,1,1,0,2,1,0,0,0,1,1
7595,1,0,0,1,0,2,1,0,0,0,2,1
7596,1,0,0,1,0,2,1,0,1,0,1,1
7597,1,0,0,1,0,2,1,0,0,0,2,1
7598,1,0,1,1,0,2,1,0,0,0,1,1
7599,1,0,0,1,0,2,1,0,0,0,2,1
7600,1,0,0,1,0,2,1,0,0,0,2,1
7601,1,0,2,0,0,2,1,0,0,0,0,2
7602,1,0,2,0,0,2,1,0,0,0,0,2
7603,1,0,0,1,0,2,1,0,2,0,0,1
7604,1,0,0,1,0,1,1,1,0,0,2,1
