bad_user_id, l2_topk_bad, l2_lastk_bad, cosine_topk_bad, cosine_lastk_bad, unlabelled_l2_topk, unlabelled_l2_lastk, l2_topk_good, l2_lastk_good, cosine_topk_good, cosine_lastk_good,unlabelled_cosine_topk, unlabelled_cosine_lastk
7442,2,0,0,0,0,3,2,1,0,1,4,3
7447,2,0,0,0,0,4,2,0,0,1,4,3
7448,2,0,3,0,0,4,2,0,0,0,1,4
7457,2,0,0,1,0,4,2,0,0,1,4,2
7459,2,0,3,0,0,4,2,0,0,0,1,4
7470,2,0,3,0,0,4,2,0,0,0,1,4
7471,2,0,3,0,0,4,2,0,0,0,1,4
7472,2,0,3,0,0,4,2,0,0,0,1,4
7474,2,0,3,0,0,4,2,0,0,0,1,4
7475,2,0,3,0,0,4,2,0,0,0,1,4
7477,2,0,3,0,0,4,2,0,0,0,1,4
7479,2,0,0,0,0,4,2,0,0,1,4,3
7480,2,0,3,0,0,4,2,0,0,0,1,4
7483,2,1,1,0,0,3,2,0,0,0,3,4
7484,2,0,3,0,0,4,2,0,0,0,1,4
7485,2,0,3,0,0,4,2,0,0,0,1,4
7501,2,0,1,1,0,4,2,0,0,1,3,2
7503,2,0,0,0,0,4,2,0,0,1,4,3
7504,2,0,0,0,0,4,2,0,0,1,4,3
7505,2,0,3,0,0,4,2,0,0,0,1,4
7506,2,1,1,0,0,3,2,0,0,3,3,1
7507,2,0,0,0,0,4,2,0,0,1,4,3
7510,2,0,0,0,0,4,2,0,0,1,4,3
7513,2,0,0,0,0,4,2,0,0,0,4,4
7514,2,0,1,0,0,3,2,1,0,0,3,4
7516,2,0,0,0,0,4,2,0,0,1,4,3
7521,2,1,0,0,0,3,2,0,0,1,4,3
7522,2,2,2,0,0,2,2,0,0,0,2,4
7523,2,2,2,0,0,2,2,0,0,0,2,4
7528,2,0,0,1,0,3,2,1,1,1,3,2
7532,2,2,2,0,0,2,2,0,0,0,2,4
7535,2,1,1,0,0,3,2,0,0,1,3,3
7540,2,1,0,0,0,3,2,0,0,0,4,4
7542,2,0,3,0,0,4,2,0,0,0,1,4
7543,2,0,3,0,0,4,2,0,0,0,1,4
7544,2,1,0,0,0,3,2,0,0,0,4,4
7550,2,0,0,0,0,3,2,1,2,1,2,3
7554,2,0,0,0,0,4,2,0,0,0,4,4
7555,2,0,0,0,0,4,2,0,0,0,4,4
7556,2,1,3,0,0,3,2,0,0,0,1,4
7558,2,0,0,0,0,4,2,0,0,0,4,4
7559,2,0,2,0,0,4,2,0,0,0,2,4
7563,2,0,0,0,0,4,2,0,0,1,4,3
7564,2,0,0,0,0,3,2,1,4,1,0,3
7566,2,0,0,0,0,4,2,0,0,1,4,3
7567,2,0,2,0,0,4,2,0,0,0,2,4
7568,2,0,0,0,0,4,2,0,0,1,4,3
7574,2,0,2,0,0,4,2,0,0,0,2,4
7575,2,1,0,0,0,3,2,0,0,0,4,4
7578,2,0,1,0,0,4,2,0,0,0,3,4
7583,2,0,0,0,0,4,2,0,0,1,4,3
7584,2,0,0,0,0,4,2,0,0,1,4,3
7585,2,1,0,0,0,3,2,0,0,0,4,4
7586,2,0,0,0,0,4,2,0,0,1,4,3
7587,2,0,0,0,0,4,2,0,1,1,3,3
7588,2,1,0,0,0,3,2,0,1,1,3,3
7590,2,0,1,0,0,4,2,0,0,1,3,3
7591,2,0,0,0,0,3,2,1,1,1,3,3
7594,2,0,1,0,0,3,2,1,0,1,3,3
7595,2,0,0,0,0,4,2,0,0,0,4,4
7596,2,0,0,0,0,4,2,0,1,1,3,3
7597,2,0,0,0,0,4,2,0,0,0,4,4
7598,2,0,0,0,0,4,2,0,1,0,3,4
7599,2,0,0,0,0,4,2,0,1,1,3,3
7600,2,0,0,0,0,4,2,0,0,1,4,3
7601,2,0,0,0,0,4,2,0,0,1,4,3
7602,2,0,0,0,0,3,2,1,1,0,3,4
7603,2,0,0,1,0,3,2,1,1,0,3,3
7604,2,0,0,0,0,3,2,1,1,1,3,3
